npaid	smiles
NPA002915	C[C@@H]1CCCC=CC=C[C@H](O)C[C@@H](O)[C@@H](O)C=CC=C[C@@H](O)CC=CC=CC(=O)O1
NPA002919	CC1=C2C(=O)NC(C3=NC(=CS3)C(=O)NCC(=O)NC(C4=NC(=CS4)C5=NC(=CS5)C6=C(C=CC(=N6)C7=NC(=CS7)C(=O)OCC8C(=O)N9CCCC9C(=O)N8)C3=NC(=CS3)C(=O)NC(C(=N2)S1)CC(=O)NC)C(C)C)C(C)C
NPA002920	C[C@@H](/C=C(\C)/C=C/[C@@H]([C@H](C)C(=O)N[C@H](CCC(=O)NC)C(=O)O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C[C@H](C(=O)O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](C)NC(=O)C(=O)C)[C@H](CC1=CC=CC=C1)OC
NPA002922	CC(C)C[C@H]1C(=O)NC2=CC=CC=C2C(=O)N3C=C(C[C@@H](C(=O)N1)[N+](=O)[O-])C4=CC=CC=C43
NPA002929	CCC(C)(C(=O)NC(C)(C)C(=O)N1CC(CC1C(=O)NC(CCC(=O)N)C(=O)NC(C)(CC)C(=O)N2CC(CC2C(=O)NC(C)(C)C(=O)N3CCCC3C(=O)NC(CC4=CC=CC=C4)CO)O)O)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)C(CC5=CC=CC=C5)NC(=O)C
NPA002932	CC[C@@H]1C(=CC[C@@H](O1)/C(=C/[C@H](C)/C=C/[C@H]2CC(=C(C(=O)O2)CO)OC)/C)C
NPA002933	CCCCCCCC/C=C\CCCCCCCCCCCCCCC[C@@H]1CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2CCC[C@@H]2C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O1)[C@@H](C)OC)C(C)C)[C@@H](C)CC)C)C(C)C)[C@@H](C)O
NPA002944	CCC(C)C1C(=O)NC2CC3=CC(=C(C(=C3)C4=C(C=CC(=C4)CC(C(=O)N1)N)O)O)OC5=CC=C(CC(NC2=O)C(=O)O)C=C5
NPA002945	CC1=COC2C(C(=C1O)C(=O)OC)C(=O)C3=C(O2)C=CC=C3O
NPA002946	CCCC[C@H](C)[C@@H]1CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)O1)CC(C)C)C)CC2=CC=C(C=C2)O
NPA002948	COC1=CC(=CC(=C1Cl)OC)C=O
NPA002952	C(CC(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O)[C@@H](C(=O)O)N
NPA002953	C[C@@H]1/C=C/C(=O)NC/C=C/C(=C/[C@H](C[C@@H](CC2=NC(=CO2)C(=O)N[C@@H](C(=O)O[C@@H]1C(C)C)C)O)O)/C
NPA002961	C[C@H]1CC[C@H]([C@@H](O1)CC(=O)C)O
NPA002962	CC/C=C/C=C(/C(C(C)CC(/C=C/C=C/C1C(C=CC(=O)O1)OC)OC)O)\OC
NPA002967	C[C@@H]1C(=O)OC([C@@H](C(=O)NC(C(=O)C(=O)C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CC(=O)N)CC(C)C)CC(C)C)NC(=O)[C@H](C(C)O)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)CC(C)C)C
NPA002968	COC1=CC2=C(C(=C1)C(=O)OC[C@@H]3[C@H]([C@@H]([C@H]([C@H](O3)OC[C@@H]4[C@H]([C@@H]([C@H]([C@H](O4)O)O)O)O)O)O)O)NC(=O)C(=C)O2
NPA002970	CN1[C@@H](CC2=CC=C(C=C2)OC3=C(C4=CC(=C3)[C@H](C(=O)N[C@@H](C1=O)C5=CC(=C(C(=C5)Cl)O)Cl)NC(=O)[C@H](NC(=O)[C@@H](CC6C7=C(C=C4C=C7)NC6=O)NC(=O)C(=O)C8=CC(=C(C(=C8)Cl)O)Cl)C9=CC(=C(C(=C9)Cl)O)Cl)O)C(=O)N[C@H](C1=CC=C(C=C1)O)C(=O)O
NPA002974	CCC(=O)C(C)C1C(O1)CC(C)/C=C/C=C(\C)/C2C(/C=C/C(C(CCC(CC(=O)O2)O)(C)O)OC(=O)C)C
NPA002976	C[C@@H](C[C@@H](C(=O)N[C@@H](C)C1=NC=CS1)NC(=O)C[C@H](C)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl
NPA002978	CC[C@@H]1CC[C@H]2[C@]3([C@@H]1O[C@@H](O2)C[C@@H]3O)O
NPA002981	CC1C(C/C=C/C=C/C=CC(CC(=O)NC2=C(C(=CC3=C2SCC(=O)N3)CC/C=C(\C1O)/C)O)OC)OC(=O)C(C)NC(=O)C4CCCCC4
NPA002987	C/C=C/CC(C)C([C@H]1C(=O)N[C@H](C(=O)N(CC(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N1C)C(C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C)C)O
NPA002990	CC[C@H]1C(=O)O[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N1C)CC3=CC=C(C=C3)OCC=C(C)C)[C@@H](C)CC)C)CO)CC4=CC=CC=C4
NPA002991	CCCCC[C@@H]1[C@H](C(=O)O[C@H](C(=O)N2CCC[C@H]2C(=O)N([C@@H](C(=O)N[C@H](C(=O)N1)C)CC3=CC=CC=C3)C)[C@@H](C)CC)C
NPA002992	C[C@H]1C(=O)N2CCC[C@H]2C(=O)O[C@@H](C(=O)N([C@@H](C(=O)N3CCC[C@H]3C(=O)NC(C(=O)N4CCC[C@H]4C(=O)NC(C(C(=O)O1)C)C(C)C)C(C)CC5=CC=CC=C5)C(C)C)C)C(C)C
NPA002993	CCCC(=O)N[C@@H]([C@@H](C)CC)C(=O)NC1COC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)CC(=O)[C@H](NC(=O)C3C[C@@H](CN3C1=O)C)CC(C)C)CC(C)C)CC(=O)N)CC4=CC=C(C=C4)O
NPA002996	CC(CO)NC(=O)C1=CC=CC=C1O
NPA002997	CC(C)C[C@H]1C(=O)N[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCCN)C(C)C)CC3=CNC4=CC=CC=C43)CC(=O)O)CC(=O)N)CC5=CC=CC=C5)CC6=CC=CC=C6)CC7=CC=C(C=C7)O
NPA003021	C[C@@H]1C[C@H](C2=C(O1)C=CC=C2O)OC
NPA003024	CCCCCC(=O)OCC1C(C(C(C(O1)OC2C(OC3(C(C2OC(=O)/C=C/C=C/CC(C(C)CCC/C=C/C(C)CC)O)O)C4=C(C=C(C=C4CO3)O)O)CO)O)O)O
NPA003025	CCC(=O)CCCCC[C@H]1C(=O)NC(C(=O)N[C@H](C(=O)N2CCC[C@@H]2C(=O)N1)CC3=CC=CC=C3)(C)C
NPA003026	C[C@H]1CCC(C(C(CC(C(C=CC=C(C(=O)O[C@H](C(C=CC=C([C@H](C[C@@H](C[C@H](C[C@@H](C[C@H]2C[C@H]([C@@H]([C@](O2)(C[C@@H]1O)O)O)O)OC(=O)CCCCCCCCC(C)C)O)O)O)C)C)[C@@H](C)CCCC=CCCCNC(=NC)N)C)C)O)O)C)O
NPA003037	C[C@H]1CC/C(=C\CCCC(=O)N[C@H](C(=O)N([C@@H](C(=O)N/C(=C(/C2=CC=CC=C2)\OC)/C(=O)O1)CC3=CC(=C(C=C3)O)Br)C)C)/C
NPA003038	C1CCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCCNC(=O)CCC(=O)NCC1)O)O
NPA003043	CC(=C)[C@@H](COC1=CC=C(C=C1)C/C=N/O)O
NPA003046	CCCCCCCCCCCCC[C@@H](CC(=O)NC(=O)/C=C/1\[C@H]2CCCN2C(=O)O1)O[C@H]3[C@@H]([C@@H]([C@H]([C@@H](O3)C)O)O)O
NPA003047	CCCCCCCCCCCCC[C@@H]1CC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC2=CC=C(O)C=C2)C(=O)N[C@@H](C(C)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@H]([C@H](C)O)C(=O)N[C@@H]([C@H](C)O)C(=O)N2CC[C@H](O)[C@H]2C(=O)N[C@@H]([C@H](O)CC(N)=O)C(=O)NCC(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H](CCCN)C(=O)O1
NPA003048	CC1CCCCCC(C(=O)C(CC(=O)O1)SCC(C(=O)OC)O)O
NPA003051	CC[C@H](C(C)/C=C/C=C/C=C(\C)/[C@]1([C@@H](C2=C(C3=C1CC[C@H]([C@@H]3C)O)C(=O)NC2=C)C(=O)O)C)O
NPA003055	CCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C)C(=O)N/C(=C\C)/C(=O)O
NPA003059	C[C@H]1CCCCC/C=C\C[C@H](OC(=O)C[C@@H](C(C(=O)[C@@H]([C@H]1O)C)(C)C)O)/C(=C/C2=CSC(=N2)C)/C
NPA003060	C[C@@H]1[C@@H](C(=O)O[C@@H]([C@@H](C(=O)O[C@@H]([C@@H](C(=O)O1)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C2=C(C(=CC=C2)O)O)C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C3=C(C(=CC=C3)O)O)C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C4=C(C(=CC=C4)O)O
NPA003062	CCCCCCCCCCCC(=O)NC(CCCN(C(=O)C)O)C(=O)NC(CCCN(C(=O)C)O)C(=O)NC(CO)C(=O)NC(CCCN(C(=O)C)O)C(=O)O
NPA003066	CC(C)C[C@@H]1C(=O)N2CCC[C@@H]2C(=O)N1
NPA003067	CCC[C@H]1[C@@H](C(=O)[C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)CC3=CC=CC=C3)C)C
NPA003068	C(CC(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O)C(=O)O)[C@@H](C(=O)O)N
NPA003073	CCCCCC[C@H]1[C@@H]2C[C@@H]3[C@@H]4[C@@](O2)(O1)CC[C@@H]([C@]4(OC5=C3C(=O)[C@@H](CC5)O)O)O
NPA003082	CCCCCCCCCC(=O)N[C@@H](CO)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CO)[C@H](CC(=O)N[C@@H](C(C)C)C(=O)N[C@H]1COC(=O)[C@@H](N(C(=O)[C@@H](NC(=O)C=C1)C(C)C)C)CC2=CC=C(C=C2)O)O
NPA003084	CC(C)C[C@@H](C(=O)OC)NC(=O)C1=CC=CC=C1
NPA003085	CC/C=C\C1=C(C=CC(=C1)C)/C(=C\C=C\C=C\CC(=O)O)/C
NPA003090	CC(=O)NNC1=CC(=C(C=C1)O)C=O
NPA003094	CCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCNC1=C2C(=C(C(=C1)CC)C(=O)OC)C(=C3C(=C2O)C(=O)C4=C(C3=O)C=CC=C4O)O)OC(=O)C(CCCCCCCCCCCCCCCC)O
NPA003096	CCCCCCC[C@@H]1CC(=O)N[C@H](C(=O)N/C(=C/C)/C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)NCC(=O)N1)CC(C)C)CC3=CC=CC=C3)C(C)C)CC(C)C)CC4=CC=C(C=C4)O)CO)CCC(=O)N
NPA003101	CC1C(C/C=C/C=C/C=CC(CC(=O)NC2=CC(=O)C(=O)C(=C2O)CC/C=C(\C1OC(=O)C(C)NC(=O)C3CCCCC3)/C)OC)O
NPA003107	CCCC(=O)C(C)(C)C1C/C=C\C=C/C=C\C(CC2=NC(=CO2)C(=O)OC(C/C=C\C3C(O3)/C=C\C=C/C4=NC(=CO4)C(=O)O1)C(C)(C)C(/C=C/C)O)OC
NPA003112	CCC(C)C(C(CC(C)CCCCC[C@H]([C@H](C[C@@H](CN)O)O)O)O)OC(=O)CC(CC(=O)O)C(=O)O
NPA003120	CC1=C(C=C(C=C1)[N+](=O)[O-])COC2C(C(C(C(O2)CO)O)O)O
NPA003124	C1=CC=C(C(=C1)C(=O)O)NC=NC2=CC=CO2
NPA003126	CCC/C=C/C1=CC2=C(O1)C=CC(=C2C=O)O
NPA003128	CC1(CC(=CC(O1)CO)C=O)O
NPA003135	CC1=CC(=O)[C@@](C(=O)C1=NCC2=CC=CC=C2CO)(C)O
NPA003140	CC(=O)C1=CC2=C(C=C1)OC([C@H]([C@@H]2O)O)(C)C
NPA003141	C/C/1=C/C[C@]23C(=C[C@H](C(O2)(C)C)Cl)C(=O)C4=C(C(=C(C=C4C3=O)O)C/C(=C\CC1)/CO)O
NPA003142	C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(\[C@@H]([C@H](/C=C\C=C(/C(=O)NC2=CC(=C(C(=C2O)C1)C=O)O)\C)OC)OC(=O)N)/C)C)O)OC
NPA003144	CCCCCCCC1CC(=O)N[C@H](C(=O)OC(CC(=O)N[C@H](C(=O)O1)CO)CCCCC)CO
NPA003148	CC1=C(C(=C(C=C1[C@H](C)C(=O)C)O)C)O
NPA003156	COC1=C(C(=C2C(=O)CCC(C2=C1)O)O)CCO
NPA003162	C/C=C/C1=C(COC1=O)CCC(=O)C
NPA003163	CCCCCC[C@]1(CC[C@]2(CC[C@@H]([C@H](O2)C/C=C(\C)/C=C/[C@@H]([C@@H](C)/C=C/C(=O)O)O)C)O[C@H]1/C=C/C(=C/C(=O)O)/C)OC(=O)/C=C/C(=O)O
NPA003167	C[C@H](/C=C(\C)/C=C/C(=C1C(=O)CNC1=O)O)[C@H]([C@@H](C)[C@H](C[C@H]([C@@H](C)C(=O)C)O)O)O
NPA003170	CN1CC(=O)NC2=CC=CC=C2C(=O)NC3=CC=CC=C3C(=O)O[C@@H](C1=O)CC4=CC=CC=C4
NPA003175	C[C@@H]1C(=O)NC(=C)C(=O)N(CC(=O)NCC2=NC(=CS2)C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N1)CC3=CNC4=C3C(=CC=C4)OC)CC5=CNC6=CC=CC=C65)C
NPA003183	CCC[C@H](C)[C@@H](CC)O[C@@]1(C[C@H](C[C@H](O1)C/C=C(\C)/C[C@@H](C)/C=C/C=C\2/COC(=O)C3=CC(=C(C=C23)O)C)O)C
NPA003188	CCCCCC1CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)O1)CC(=O)O)CCCNC(=O)N)CC2=CC=C(C=C2)O)CC3=CC=CC=C3)CO
NPA003189	CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)O[C@H](CC(=O)N[C@H](C(=O)N[C@@H](C(=O)N1)C)C(C)C)/C=C/C2=CC=CC=C2)C(C)C
NPA003192	C1[C@H]2C(=O)N[C@H](C(=O)N2[C@@H]3[C@]1(C4=CC=CC=C4N3)C56C[C@H]7C(=O)N[C@H](C(=O)N7[C@H]5NC8=CC=CC=C68)CC9=CC=CC=C9)CC1=CC=CC=C1
NPA003194	CCCCOC1CC(CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NC1)C(C(=O)N)O)CO)CC(=O)N)CCCCN)C(C2=CC=C(C=C2)O)O)CC3=CNC4=CC=CC=C43)OC5[C@@H]([C@H]([C@@H](CO5)O)O)O
NPA003195	C/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C(=O)N(C)[C@H]1[C@H](OC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC1=O)CC(C)C)C)C)CCC(=O)N)C
NPA003200	CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@H](CNC(=O)[C@@H]2[C@H](CCN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](NC1=O)[C@@H](C)O)O)[C@@H]([C@H](C4=CC=C(C=C4)O)O)O)[C@@H](CC(=O)N)O)O)O
NPA003205	CN1[C@H](CS[C@@H]1[C@@H]2COC(=N2)C3=CC=CC=C3O)CN4[C@@H]5CSSC[C@H](C4=O)N(C5=O)C[C@H]6CS[C@H](N6C)[C@@H]7COC(=N7)C8=CC=CC=C8O
NPA003210	COC(=O)/C=C/C(=O)N[C@H](CC1=CC(=C(C=C1)O)Cl)C(=O)O
NPA003219	CCCCCCCCCCCCC(C)C1CC(=O)N[C@H](C(=O)NC(C(=O)N[C@H](C(=O)NCC(=O)CCN[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)NC(C(=O)CCOC1)CCO)[C@H](C)O)CC(=O)N)CO)CCC(=O)O)CCO)C
NPA003220	CC[C@H](C[C@H]1CC[C@H](O1)[C@H](C)C(=O)OCC)O
NPA003221	C[C@H]1[C@@H](O[C@@](O1)(C)C(=O)O)/C=C/C=C/C=C/C(=O)C
NPA003224	CC(=O)C1=C(C(=C(C=C1)O)[C@H](C[C@@H](C(=O)OC)OC)OC)O
NPA003241	CC1=C(C(=C2C3=C1C(=C(C(=C3OC(=O)C2=O)O)OC)OC)O)CC=C(C)C
NPA003252	C[C@@H]1[C@H](C(CCC/C=C\C[C@H](OC(=O)C[C@@H](C(C1=O)(C)C)O)/C(=C/C2=CSC(=N2)C)/CO)C)O
NPA003254	CC[C@H](C[C@@H]1C(=C[C@@H]2CCCC[C@@H]2[C@@]1(C)C(=O)O)C)O
NPA003271	CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N1C)C)CC3=CC=CC=C3)C)C)CC4=CC=C(C=C4)OCC=C(C)C
NPA003274	CCCCCCCCCCCCCC(CCCCC(C)CC(C)/C=C(\C)/C(=O)C(C)C(=O)OC(CO)C(C(C(=O)O)O)O)O
NPA003282	CC[C@H]1/C=C(/[C@H](C/C=C/C=C(/C(=O)O[C@@H](C/C=C(/C=C(/[C@@H]1O[C@H]2[C@H]([C@H]([C@@H](C(O2)(C)C)OC(=O)C(C)C)O)O)\C)\C)[C@@H](C)O)\CO[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)C)OC(=O)C4=C(C(=C(C(=C4O)Cl)O)Cl)CC)O)OC)O)\C
NPA003284	CC(C1(C=C(C(C1O)O)[N+]#[C-])O)O
NPA003291	C[C@@H]1[C@@H]([C@H]([C@H]2CC[C@H](O2)[C@H](OC1=O)CCCCCOC(=O)C)O)O
NPA003301	C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(/[C@@H]([C@H](/C=C\C=C(\C(=O)NC2=CC(=O)C=C([C@@H]1OC)C2=O)/C)OC)OC(=O)N)\C)C)OC)OC
NPA003302	C[C@@H]1[C@H](C(C/C=C/C=C\C[C@H](OC(=O)C[C@@H](C(C1=O)(C)C)O)/C(=C/C2=CSC(=N2)C)/C)C)O
NPA003307	CC(=CCC/C(=C/CC1=CNC(=C1)C(=O)O)/C)C
NPA003308	CCCC/C=C\C1=CC(OC1=O)(C)O
NPA003309	CC1=C(N=C(O1)CC(=O)C2=C(OC(=N2)/C=C/C3=CC(=C(C=C3)OC)OC)C)C(=O)NC/C=C/C=C
NPA003317	CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)OC(=O)CCNC(=O)[C@H](CC2=CC=CC=C2)N(C)C(=O)[C@H](CC(C)C)OC1=O
NPA003321	CCCCCC[C@H]1C(=O)N[C@@]([C@@]1(C)O)([C@H]([C@H]2CCCC=C2)O)C(=O)SC[C@@H](C(=O)O)NC(=O)C
NPA003323	CCCCCCC[C@@H](C/C=C/CCC(=O)N(C)C/C(=C\Cl)/CC(=O)CC(=O)NC[C@@H](CC(=O)OC)O)OC
NPA003324	CCC(=O)NCCC1=CC=CC=C1
NPA003332	CC[C@H](C)[C@@H](CO)NC(=O)/C=C/[C@](C)([C@H]([C@@H](C)C[C@@H](CC)O)O)O
NPA003333	CC[C@H](C)[C@H]1C(=O)OC(CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N1)CC(C)C)CC(=O)O)C(C)C)CC(C)C)CC(C)C)CCC(=O)N)CCCCCCC(C)CC
NPA003334	CC1=CC(=O)[C@@]2([C@H](O2)C(=O)CC(C)C)C(=O)N1
NPA003342	CC1CCC/C=C/C=C/C(CC(C/C=C/C=C/C(C/C=C/C=C\C(=O)O1)O)O)O
NPA003351	CC(=O)C1=C(C(=C(C=C1)O)[C@@H]2C[C@@H](C(=O)O2)OC)O
NPA003358	CC1=NC(=CS1)/C=C(\C)/C(CC(=O)O)OC
NPA003359	CC1=C2C(=C(C=C1)O)OC(C2=O)(C)O
NPA003373	CC1CCC2C(C(C(=CC2(C1)C)C)C)C(=O)C3=CC4(C(CCN4C3=O)C(=O)O)OC
NPA003376	CCCCCCCCCCC[C@@H]1CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)O1)CC(C)C)CC(C)C)CC(=O)O)C(C)C)CC(C)C)CC(C)C)CCC(=O)O
NPA003377	C[C@H]([C@@H](C(=O)O[C@H](C)[C@@H](C(=O)O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C1=C(C(=CC=C1)O)O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C2=C(C(=CC=C2)O)O)O
NPA003378	CCC(=O)[C@@H](C)[C@H](O)[C@@H](C)C=C(C)C[C@@H](C)[C@H]1OC(=O)CC2=C(CC)C(=O)C(C)(CC(C)=CC[C@@H](O)[C@H]1C)O2
NPA003380	CCC(C(C)C(=O)NC1CCCCN(C1=O)O)OC(=O)C(CCCCN(C(=O)/C=C\CCCCCCCCCC(=O)O)O)NC(=O)C2C(OC(=N2)C3=CC=CC=C3O)C
NPA003388	C[C@@H]1[C@H](C(=O)NC(C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)O1)C2=CC(=CC(=C2)O)O)C3=CC(=CC(=C3)O)O)C)CC4=CC=CC=C4)NC(=O)[C@H](CC5=CC=CC=C5)NC(=O)C6=CC=CN6
NPA003399	C1=CC=C(C=C1)C[C@@H](C(=O)O)NC(=O)[C@H](CCCN=C(N)N)O
NPA003407	C1=CC=C(C(=C1)C(=O)NC2=CC(=O)[C@]3([C@@H](C2=O)O3)CO)O
NPA003414	CCCCCCCCCCCCCCC[C@@H]1CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O1)CC(C)C)CC(C)C)CC(=O)O)C)CC(C)C)CC(C)C)CCC(=O)O
NPA003415	CCCCCC/C=C\CC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CO)[C@H](CC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CO)[C@H](CC(=O)N[C@@H](C(C)C)C(=O)N[C@H]1COC(=O)[C@@H](N(C(=O)[C@@H](NC(=O)C=C1)C(C)C)C)CC2=CC=C(C=C2)O)O)O
NPA003419	CCC1C(CC(CCCC(CC(CC(C(C(/C=C\C=C/C=C\C=C/C=C\C(C(OC1=O)C)C)O)C)O)O)O)O)O
NPA003422	C[C@H]1CCCCCCCCCCCCC[C@H]2[C@@H]([C@H](C(=O)O2)C)C(=O)O[C@@H]3[C@@H]([C@H]([C@@H](O[C@H]3O[C@@H]4[C@H]([C@@H]([C@H](O[C@H]4O1)CO)O)O)C)O)O
NPA003438	C[C@H]1C[C@H]1C2=N[C@H](CS2)/C=C\CC/C=C/C=C(\C)/CC[C@H](CC=C)OC
NPA003440	CC(C)C[C@@H]1C(=O)N2[C@H](C[C@@]3([C@H]2NC4=CC=CC=C43)[C@@]56C[C@@H]7C(=O)N[C@@H](C(=O)N7[C@@H]5NC8=CC=CC=C68)C(C)C)C(=O)N1
NPA003444	CC[C@@H](C)[C@H]1C(=O)N[C@@H]2C3=CC=C(C=C3)O[C@H]([C@@](/C=C\C(=O)NCC(=O)OC[C@H](C(=O)O[C@H]([C@H](C(=O)N1)NC(=O)[C@@H](C)[C@H](C(C)C)O)C)NC(=O)[C@@H](NC(=O)[C@H](N(C2=O)C)CC4=CC=CC=C4)[C@H](C)O)(CCl)O)C
NPA003446	CCC(=O)[C@@H](CC1=CC=CC=C1)O
NPA003452	CCC1/C=C(\C(C/C=C\C=C(/C(=O)OC(C/C=C(\C=C(/C1O[C@H]2[C@H]([C@H]([C@@H](C(O2)(C)C)OC(=O)C(C)C)O)O)\C)/C)C(C)O)\CO[C@@H]3[C@@H]([C@@H]([C@H]([C@@H](O3)C)OC(=O)C4=C(C(=C(C(=C4O)Cl)O)Br)CC)O)OC)O)/C
NPA003460	CC1=CC2=C(C(=C(C=C2CO1)OC)OC)CC=C(C)C
NPA003463	C/C=C/C(C(C)(C)C1C/C=C\C2C(O2)/C=C\C=C/C3=NC(=CO3)C(=O)OC(C/C=C\C4C(O4)C=CC(CC5=NC(=CO5)C(=O)O1)OC)C(C)(C)C(/C=C/C)O)O
NPA003464	C1C[C@@H](C(=O)N(C1)O)NC(=O)CNC(=O)[C@@H](CCCN=C(N)NC(=O)C2=C(C(=CC=C2)O)O)NC(=O)C3=C(C(=CC=C3)O)O
NPA003468	C[C@@H]1CCC[C@@H](CC=C[C@H](CC(=O)O1)O)O
NPA003471	CCCCCCC(C)C(=O)N1CCCC1C(=O)NC(CC(C)CC(CC(=O)CC)O)C(=O)NC(C)C(=O)NC(C)(C)C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(C)CNCCO
NPA003477	C/C(=C/C=C/C=C/C(C1=CN=CO1)O)/C(C(C)(C)C(=O)N)O
NPA003481	CCCCCC(C1=C(C=CC(=C1)C)/C=C/CC(=O)O)O
NPA003483	CC[C@@H]1C(=CC[C@@H](O1)/C(=C/[C@H](C)/C=C/[C@H]2[C@H]([C@@H]2/C=C/[C@H]3[C@@H]([C@H](C[C@H](O3)CC(=O)O)N(C)C)O)C)/C)C
NPA003484	CC1=CC(=O)C2=C(OC(=C3C2=C1C(=O)C=C3O)O)O
NPA003492	CCC(C)CC(C)CCCCCCCCC(=O)N[C@@H]1C[C@H]([C@H](NC(=O)[C@@H]2[C@H]([C@H](CN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](NC1=O)[C@@H](C)O)O)[C@@H]([C@H](C4=CC=C(C=C4)O)O)O)[C@@H](CC(=O)N)O)O)O)O)O
